,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
0,False Hopes (2020),2020,ComedyRomance,4.4 / 10,https://yts.rs/movie/false-hopes-2020-2020," Thomas McKenzie has been searching for the perfect girl his whole life. As Thomas searches he meets Hope Sanchez, a single mom trying to launch a new business. As the two become friends they both start a journey of discovery. One that reveals that the love we are searching for is not always the true love that makes us whole. —David D. Dietrich ",12524
1,Making the Witcher,2020,Documentary,6.8 / 10,https://yts.rs/movie/making-the-witcher-2020," Journey into the extraordinary world of «The Witcher» -- from casting the roles to Jaskier's catchy song -- in this behind-the-scenes look at the series. ",24442
2,Barefoot: The Mark Baumer Story (2019),2019,ActionDocumentary,5.2 / 10,https://yts.rs/movie/barefoot-the-mark-baumer-story-2019-2019," BAREFOOT is a portrait of Mark Baumer, a writer and activist who walked barefoot for over 100 days to protest climate change. In a voice The New Yorker praised as ""reminiscent of Andy Kaufman"", Baumer narrates his walk in self-recorded videos, sharing his offbeat take on life and how we all can make a difference. —Anonymous ",4242
3,Jirôchô Fuji,1959,DramaHistory,6.8 / 10,https://yts.rs/movie/jirocho-fuji-1959," An all-star cast from Daiei Film Company has made ""the ultimate Jirocho movie"" about the legendary yakuza Shimizu no Jirocho, the biggest Boss in the Tokaido area. ",2828
4,Objector (2019),2019,ActionDocumentary,7.5 / 10,https://yts.rs/movie/objector-2019-2019," Like all Israeli youth, Atalya is obligated to become a soldier. Unlike most, she questions the practices of her country's military, and becomes determined to challenge this rite of passage. Despite her family's political disagreements and personal concerns, she refuses military duty and is imprisoned for her dissent. Her courage moves those around her to reconsider their own moral positions and personal power. OBJECTOR follows Atalya to prison and beyond, offering a unique window into the Israeli-Palestinian conflict from the perspective of a young woman who seeks truth and takes a stand for justice. —objectorfilm.com ",5050
5,Dragon Eyes,2012,ActionCrime,4.5 / 10,https://yts.rs/movie/dragon-eyes-2012," St. Jude Square is a neighborhood living in fear and despair. The dueling gangs of local kingpins Dash and Antuan terrorize the streets and the citizens live without a shred of hope... until mysterious stranger Ryan Hong (Cung Le) arrives in town. He begins to play one gang against the other using his unparalleled martial arts skills, and by calling on the teachings of his brilliant mentor Tiano (Jean-Claude Van Damme) to find the strength to battle back. However, just as he begins to bring the community under control, Hong is confronted by Mr. V, the town's ruthless and corrupt police chief. At first Mr. V is impressed by Hong's skill, but soon sees Hong as a threat to his regime, and the two warriors are locked in a head-to-head battle, pitting the fear and corruption of Mr. V's regime versus the new beginning Hong represents for the people of St. Jude Square. ",10908
6,Life in a Day 2020,2021,ActionDocumentary,7.2 / 10,https://yts.rs/movie/life-in-a-day-2020-2021," On July 25th, 2020, people all over the world filmed their lives and shared their stories to be part of a documentary film. When all the submissions were tallied, the filmmakers had received over 300,000 videos from 192 countries. The result is a stirring film about love, death, heartbreak, and hope that looks beyond geography and circumstance to explore what connects us as humans. Directed by Academy Award® winner Kevin Macdonald. Produced by legendary filmmaker Ridley Scott. And filmed by YOU. ",11413
7,Two by Two: Overboard!,2020,AdventureAnimation,5.9 / 10,https://yts.rs/movie/two-by-two-overboard-2020," Noah's ark drifts on the open seas, with best friends Finny and Leah on board. But, after weeks with no land in sight, food stocks are running low. The fragile peace between carnivores and herbivores could break any second. After a series of unfortunate events, the kids find themselves inadvertently washed overboard - along with the last of the food supplies. Leah and fellow castaway, their new friend Jelly, are marooned on a remote island. While Finny wakes in a strange colony filled with oddly familiar creatures living in harmony - under the threat of a menacing volcano. In a race against time, tide and terrifying tremors, Finny must rescue his friends, reunite with his family and save a whole colony from total destruction. ",127058
8,Papusza,2013,BiographyDrama,7.4 / 10,https://yts.rs/movie/papusza-2013," The rise and fall of the most distinguished Polish-Gypsy poetess Bronislawa Wajs, widely known as Papusza, and her relationship with her discoverer, writer Jerzy Ficowski. ",2626
9,Running Naked,2020,ComedyDrama,5.2 / 10,https://yts.rs/movie/running-naked-2020," Feel good comedy drama following two friends' journey through life changing events. Cancer survivors Ben and Mark's friendship is tested when a piece of news forces them to change their perspectives. Love, friendship and streaking. ",18180
10,Spirits of the Dead,1968,ActionDrama,6.5 / 10,https://yts.rs/movie/spirits-of-the-dead-1968," Three directors each adapt a Poe short story to the screen: ""Toby Dammit"" features a disheveled, drugged and drunk English movie star who nods acceptance in the Italian press and his producers fawn over him. ""Metzengerstein"" features a medieval countess who has a love-hate relationship with a black stallion - who, it turns out, is really her dead lover. ""William Wilson"" tells the story of a sadistic Austrian student with an exact double whom he later kills. ",5151
11,Prince of Peoria A Christmas Moose Miracle,2018,ActionComedy,6.1 / 10,https://yts.rs/movie/prince-of-peoria-a-christmas-moose-miracle-2018,"  ",3737
12,Tone Death,2017,ActionComedy,4.9 / 10,https://yts.rs/movie/tone-death-2017," Believing he's found the frequency that will free human consciousness, a drug-addled techno producer builds a machine that kills people with sound. ",3939
13,Only on Mondays (1964),1964,ActionDrama,6.7 / 10,https://yts.rs/movie/only-on-mondays-1964-1964," Yuka is a ""good-time girl"" from Yokohama who is persuaded by her papa to sleep with a foreign business executive so that he can close an important deal. ",4747
14,Hello Ladies: The Movie (2014),2014,Comedy,6.7 / 10,https://yts.rs/movie/hello-ladies-the-movie-2014-2014," [HBO] HD. Stuart (Stephen Merchant) enlists his roommate Jessica to prove to a visiting ex-girlfriend that she made a huge mistake by leaving him. ",8888
15,John Mulaney: Kid Gorgeous at Radio City,2018,ActionComedy,8 / 10,https://yts.rs/movie/john-mulaney-kid-gorgeous-at-radio-city-2018," John Mulaney relays his childhood and Saturday Night Live (1975), eviscerates the value of college, and laments getting older in this comedy special. Other topics include the church, his family, President Trump and pedophiles abducting kids. ",4242
16,The Man Who Loved Cat Dancing,1973,RomanceWestern,6.2 / 10,https://yts.rs/movie/the-man-who-loved-cat-dancing-1973," It's the frontier of the American west. Shortly after being released from prison where he was serving a sentence for murder, Jay Grobart leads a band of three other men - Dawes, Billy Bowen and an Indian named Charlie Bent - in robbing a train of its Wells Fargo cargo of $100,000. In their escape from the scene, they are forced out of circumstance to take along a young woman, against her will, she who is traveling by herself on horseback. She is Mrs. Willard Crocker - Catherine - who they can tell is wealthy. Although they do not let her go, she vows that she will not tell the authorities about them as she, like them, is running away. As Jay, the leader, embarks on his next mission - to fulfill the reason he stole the money - he has the problems of managing the three men, Dawes and Billy in particular who are solely out for their own selfish wants which now includes their carnal wants with Catherine, and making sure Catherine does not escape. But as they spend more time together and ... ",6161
17,For the Time Being,2020,ActionDrama,4.9 / 10,https://yts.rs/movie/for-the-time-being-2020," Summer in Sierra Morena. The hill slopes are faded by the sun. Sand roads cross the land. Fences mark the borders of property. A dry water reservoir lays in the valley. Larissa (Melanie Straub) travels with her nine-year old twins Jon (Jon Bader) and Ole (Ole Bader) to the family finca to meet their father. Her mother-in-law Pilar (Pilar del Pino) prepares for the guests's arrival while her younger daughter Amalia (Amalia Amián del Pino) looks after the land. When the father of the twins does not arrive as planned, the estranged family members encounter each other in this foreign, yet familiar place. ",2626
18,Beneath the Darkness (2011),2011,ActionHorror,4.5 / 10,https://yts.rs/movie/beneath-the-darkness-2011-2011," In Smithville, Texas, the teenagers Brian, Abby, Travis and Danny are classmates of the Smithville High School and best friends. One day, they are reading Macbeth for a class and they decide to investigate the rumors that the house of the mortician Ely Vaughn is haunted by ghosts. They see shadows in the upper window and they break in the house to see what is happening and they see a corpse lying on the bed; however, they are surprised by Ely that kills Danny, pushing him to fall off the staircase. Nobody believes in the teenagers since Ely is a respectable citizen, but Travis and Abby decide to prove that the undertaker is a psychopath. Will they be successful in their intent? —Claudio Carvalho, Rio de Janeiro, Brazil ",6666
