,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
10,Autumn in the Vineyard,2016,ActionComedy,6.6 / 10,https://yts.rs/movie/autumn-in-the-vineyard-2016," When Frankie Baldwin and Nate Deluca both have a claim to ownership of Sorrento Farm, they are forced to divide the vineyard right down the middle and work the fields alongside each other to bring in the harvest leading up to the Best Wine competition at the annual Autumn Harvest Festival - only this rivalry won't be settled in the fields, because in spite of their contentious bickering, the simplest way to settle this particular legal dispute is with a romance. ",5555
11,Percy Vs Goliath (2020),2020,ActionBiography,6.4 / 10,https://yts.rs/movie/percy-vs-goliath-2020-2020," Based on events from a 1998 lawsuit, PERCY follows small-town farmer Percy Schmeiser, who challenges a major conglomerate when the company's genetically modified (GMO) canola is discovered in the 70-year-old farmer's crops. As he speaks out against the company's business practices, he realizes he is representing thousands of other disenfranchised farmers around the world fighting the same battle. Suddenly, he becomes an unsuspecting folk hero in a desperate war to protect farmers' rights and the world's food supply against what they see as corporate greed. ",14140
12,Ewoks: The Battle for Endor,1985,ActionAdventure,5.5 / 10,https://yts.rs/movie/ewoks-the-battle-for-endor-1985," The army of the Marauders, led by by King Terak and the witch Charal attack the Ewok village. The parents and the brother of Cindel all die in this attack. Cindel and Wicket escape and in a forest they meet Teek, a naughty and very fast animal. Teek takes them to a house in which a old man, Noa, lives. Like Cindel he also crashed with his Star Cruiser on Endor. Together they fight Terak and Charal. ",13635
13,Carry On... Up the Khyber,1968,ActionAdventure,6.8 / 10,https://yts.rs/movie/carry-on-up-the-khyber-1968," Sir Sidney Ruff-Diamond looks after the British outpost near the Khyber Pass. Protected by the kilted Third Foot and Mouth regiment, you would think they were safe. But the Khazi of Kalabar has other ideas. He wants all the British dead! But his troops fear the ""skirted-devils""; they are rumoured not to wear anything underneath. Then one is caught with his pants on... ",7777
14,Carry on Abroad,1972,ActionComedy,6.5 / 10,https://yts.rs/movie/carry-on-abroad-1972," A group of holidaymakers head for the Spanish resort of Elsbels for a 4-day visit. When they get there, they find the Hotel still hasn't been finished being built, and the weather is awful. And there is something strange about the staff. They all look very similar. To top it all off, the weather seems to be having an adverse affect on the Hotel's foundations... —Simon N. McIntosh-Smith ",8686
15,Animali nella Grande Guerra,2015,ActionDocumentary,6.2 / 10,https://yts.rs/movie/animali-nella-grande-guerra-2015," In the First World War, alongside the men fought an army of animals. Mules, oxen, dogs, horses, pigs, pigeons were used for moving units and materials, communications, and for the support of the troops. The forced cohabitation with men closer to each other in a possible fate of death and suffering: officers and enlisted men had the opportunity to give and receive affection, but also to deal with beings weak and completely dependent on their . Animals in the Great War offers an unconventional story of dramatic conflict, through letters, diaries and photographs taken by the fighters, and collected in the book that Lucio Fabi has derived from his research, The good soldier mule (ed. MURSIA). A documentary rebuild memories, stories, episodes of real life relationship, in and out of the trench, between humans and animals, including incredible moments of absolute serenity and tenderness, alternating the background of one of the most tragic periods in modern history. ",2626
16,Blue Kids,2017,ActionDrama,4.8 / 10,https://yts.rs/movie/blue-kids-2017," A brother and a sister live on the borderline between awareness of their actions and total unconsciousness, until they commit a sin from which there is no return. ",2727
17,400 Will Kill You! :),2015,Thriller,2.8 / 10,https://yts.rs/movie/400-will-kill-you-2015," RICHARD WARREN, a greedy, ruthless middle-aged mortgage broker, has a nerve-wreaking dilemma: his mistress has died within his house! After attempting to transport the body from the bedroom, Richard discovers that HEDDA (his wife), ARIEL (his step-niece), DEVIN (his potential son-in-law) and his housekeepers (FERNANDO and JAHIRA) have occupied his home. To intensify matters, a mysterious policeman (SIMON) watches RICHARD after suspecting that his mistress is a reported fugitive who's hiding within his house. Will RICHARD go to jail? Or will the police and his family be kept in the dark about his secret? ",2222
18,Momo: The Sam Giancana Story,2011,ActionBiography,6.2 / 10,https://yts.rs/movie/momo-the-sam-giancana-story-2011," The film details the life of a tough, impoverished kid who rose through the ranks of Chicago's underworld to become a top member-many say the real godfather-of the most ruthless gangland organization in the country: The Outfit, run by Al Capone. Giancana was purported to have helped get JFK elected president, as well as being hired by the CIA. It also showcases the Giancana daughters who best knew their father as a loving family man. —Dimitri Logothetis ",3939
19,Long Island Railroad Massacre,2013,ActionCrime,5.6 / 10,https://yts.rs/movie/long-island-railroad-massacre-2013," On December 7, 1993, twenty-five people were shot on a commuter train headed from New York City to Long Island. Six people were killed, nineteen people were injured, many more were affected and continue to be to this day. This is their story. —the Producers ",3636
0,Things Heard & Seen,2021,ActionDrama,5.3 / 10,https://yts.rs/movie/things-heard-seen-2021," A Manhattan artist relocates her young family to a historic hamlet in the Hudson Valley. As she settles into a new life, she begins to suspect that her marriage has a sinister darkness, one that rivals her new home's history. Based on the acclaimed novel by Elizabeth Brundange.. ",79285
1,Best Kids in Texas,2017,DocumentarySport,8.1 / 10,https://yts.rs/movie/best-kids-in-texas-2017," When Texas emerges as a hotbed for recruiting young talent into the professional paintball scene in early 2000s, a group of teenagers find a mentor, pledge to stick together, and in the process change professional paintball in Texas forever. ",2929
2,Cape Nostalgia,2014,ActionDrama,6.1 / 10,https://yts.rs/movie/cape-nostalgia-2014," A story set in a café situated along a small cape and run by an elderly woman named Etsuko and aided her nephew Koji. ",2323
3,Cornered,2021,ActionDrama,5.4 / 10,https://yts.rs/movie/cornered-2021," New book CORNERED alleges musician Brian Corner did not die in 1991, that his death was a set up. Peter, paparazzi, believes he has found Corner. He follows him in hopes of exposing him and landing the big pay day he has been longing for. ",4646
4,Tempesta su Parigi (1948),1948,Drama,6.7 / 10,https://yts.rs/movie/tempesta-su-parigi-1948-1948," The story of Jean Valjean, still pursued by Javert, continues with a love developing between Cosette and radical student Marius, a blackmailing attempt by suspicious innkeeper Thenardier, and a climax on the barricades of Paris. ",2828
5,Addicted to You,2019,Comedy,4.8 / 10,https://yts.rs/movie/addicted-to-you-2019," Luke Peters is hell-bent on avoiding love, leading him to pose as a recovering sex addict to ditch a clingy girl. ",4646
6,Kolme miestä lumessa,1955,ActionComedy,7.6 / 10,https://yts.rs/movie/kolme-miesta-lumessa-1955," A rich man wins a vacation at a hotel but takes it in the disguise of a poor man under the supervision of his butler. The hotel manager gets tipped off about the plot, but misidentifies a money-less doctor as the eccentric. ",2929
7,Divorce Club,2020,ActionComedy,5.1 / 10,https://yts.rs/movie/divorce-club-2020," After 5 years of marriage, Ben is still madly in love. Until the day he discovers in public that his wife is cheating on him: humiliated and dumped in the process. ",4646
8,Red Screening (2020),2020,ActionHorror,5.9 / 10,https://yts.rs/movie/red-screening-2020-2020," It's a soaking wet day with rain pouring down and one of the best hings to do is to go seek refuge in a great old cinema. There's only a problem: A scary murderer is on the loose and he also has taken refuge there. ",7171
9,Kiseki no ringo (2013),2013,ActionDrama,6.8 / 10,https://yts.rs/movie/kiseki-no-ringo-2013-2013," In their hometown of Hirosaki, Aomori Prefecture, Akinori Kimura (Sadao Abe) and his wife Mieko (Miho Kanno) open an apple orchard. Because of Meiko's allergic reaction to pesticides, without the help of chemicals, Akinori Kimura must grow his apples. His family endures hardships due to this challenge and suffers severe financial difficulties. Akinori Kimura is even considering suicide. —patriot ",3535
10,Nõukogude hipid,2017,DocumentaryHistory,6.6 / 10,https://yts.rs/movie/noukogude-hipid-2017," Within the Soviet system, a colorful crowd of artists, musicians, freaks, vagabonds and other long-haired drop-outs created their own system, which connected those who believed in peace, love, and freedom for their bodies and souls. More than 40 years later, a group of eccentric hippies from Estonia take a road trip to Moscow where the hippies still gather annually on the 1st of June for celebration that is related to the tragic event in 1971, when thousands of Soviet hippies were arrested by the KGB. The journey through time and dimensions goes deep into the psychedelic underground world in which these people strived for freedom. —Ulf Kjell Gür ",4141
