,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
9,Vir Das: Outside in - The Lockdown Special,2020,ActionComedy,6.9 / 10,https://yts.rs/movie/vir-das-outside-in-the-lockdown-special-2020," Stage banter takes on a different - deeper - meaning as the comedian performs online shows to homebound viewers worldwide from his Mumbai residence. ",7070
10,Kapo,1960,ActionDrama,7.6 / 10,https://yts.rs/movie/kapo-1960," Kapo is a black and white film that tells the story of a Jewish teenager sent to a concentration camp together with her parents. She manages to survive with the help of a Jewish doctor who gives her the identity of another woman who had died recently. Thus, Edith becomes Nicole and she is no longer a Jew, at least not in the papers. At first she is very sad about her parents' death but as time passed she realized she had to get out of that mood if she wanted to survive. So, she accepts an affair with a German officer even if she is only 14 and she starts getting privileges, becoming with time a Kapo, one of the women prisoners who were in charge with disciplining the other women. She knows it's the only way to survive but same time she lives in deep remorse even though she never shows any feelings. ",4444
11,Easter Parade,1948,MusicalRomance,7.4 / 10,https://yts.rs/movie/easter-parade-1948," Don Hewes and Nadine Hale are a dancing team, but she decides to start a career on her own. So he takes the next dancer he meets, Hannah Brown, as a new partner. After a while, this new team is so successful that Florenz Ziegfeld is interested in them, but due to the fact that Nadine Hale also dances (and stars) in the Ziegfeld Follies, Don says no. Despite the fact that he is in love with Hannah, he keeps the relation with her strictly business. So Hannah is of the opinion that he is still in love with Nadine, and her suspicion grows when he dances with Nadine in a Night Club Floor Show. ",5959
12,Dracula: Prince of Darkness,1966,Horror,6.7 / 10,https://yts.rs/movie/dracula-prince-of-darkness-1966," Two couples traveling in eastern Europe decide to visit Karlsbad despite dire local warnings. Left outside the village by a coachman terrified at the approach of night, they find themselves in the local castle and are surprised at the hospitality extended by the sinister Klove. It turns out the owner, Count Dracula, dead for ten years, has been hoping for such a visit. ",4848
13,Magnus,2016,ActionDocumentary,7.1 / 10,https://yts.rs/movie/magnus-2016," Magnus Carlsen, Norwegian chess prodigy, becomes a grandmaster at age 13 and world champion in 2013. ",6464
14,Woman of the Year,1942,ComedyDrama,7.2 / 10,https://yts.rs/movie/woman-of-the-year-1942," Tess and Sam work on the same newspaper and don't like each other very much. At least the first time, because they eventually fall in love and get married. But Tess is a very active woman and one of the most famous feminists in the country; she is even elected as ""the woman of the year."" Being busy all the time, she forgets how to really be a woman and Sam begins to feel neglected. ",5858
15,James White,2015,Drama,7.2 / 10,https://yts.rs/movie/james-white-2015," James White (Christopher Abbott) is a troubled twenty-something trying to stay afloat in a frenzied New York City. He retreats further into a self-destructive, hedonistic lifestyle, but as his mother (Cynthia Nixon) battles a serious illness James is forced to take control of his life. As the pressure on him mounts, James must find new reserves of strength or risk imploding completely. ",4646
16,As Far as My Feet Will Carry Me,2001,ActionAdventure,7.4 / 10,https://yts.rs/movie/as-far-as-my-feet-will-carry-me-2001," As prisoner of war Clemens Forell, a German soldier during WW II, is sentenced to a labor camp in far east Siberia. After four years working in the mines he escapes from the camp (in 1949) and tries to get home to his wife and children. For three years he journeys through Siberia. An odyssey of 14,000 kilometers, set against a backdrop of desolate and inhospitable landscape, beset by danger (from both animals and humans). Constantly battling the worst nature can throw at him, Forell makes his way, step by step towards Prussia and the longed-for freedom. Sometimes riding on trains, sometimes by boat, mostly on foot, he never knows if his next step won't be his last. His prosecutor Kamenev is always right behind him, and more than once it seems that Forell is captured again... ",8888
17,Deep Cover,1992,ActionCrime,6.9 / 10,https://yts.rs/movie/deep-cover-1992," A black uniformed policeman is recruited by a devious drug enforcement agent to infiltrate a smuggling organization seeking to expand into designer drugs. This 'ugly side of the war on drugs' explores the context of race, identity and hypocrisy within a brutal and alienating investigation. ",13837
18,Boot Camp,2008,ActionCrime,5.8 / 10,https://yts.rs/movie/boot-camp-2008," When provocatively impish drug addict Sophie is forcibly shipped off by her passive mother and brutally domineering stepfather to dodgy, messianic and platitude-spouting Dr. Arthur Hail's completely isolated Fiji island boot camp for wayward teens (a.k.a. Camp Serenity), her perfectly respectable boyfriend Ben refuses to stand passively by. He fakes a drug problem to get himself enrolled in Dr. Hail's Advanced Serenity Achievement Program, where he plans to find and escape with Sophie. Meanwhile both teens witness and endure the physically harsh and psychologically brutal conditions fostered by the doctor and enforced by Logan, his militaristic and imposing chief of security - where all ""enrollees"" have ""less rights than prisoners on death row."" —KGF Vissers ",10302
19,Radium Girls,2018,DramaHistory,6.2 / 10,https://yts.rs/movie/radium-girls-2018," In the 1920s a group of factory workers advocate for safer work conditions after some of their colleagues become ill from radium exposure. ",8888
0,Christmas in Mississippi,2017,ActionDrama,6.5 / 10,https://yts.rs/movie/christmas-in-mississippi-2017," Photographer Holly Logan (Jana Kramer) returns to her hometown of Gulfport, Mississippi for Christmas. The town is resurrecting their traditional holiday light show for the first time since a terrible hurricane struck five years earlier. Holly volunteers to pitch in, but soon has second thoughts when she discovers the festival is run by her high school sweetheart, Mike (Wes Brown). Now Holly must spend the next few days with the man who broke her heart. With the help of her match-making mom, Caroline (Faith Ford) and Mr. Kriss, the kind man who will play Santa in the town's celebration, Holly begins to fall in love with her hometown, and Mike, all over again. ",5858
1,Crystal City,2019,Documentary,6.8 / 10,https://yts.rs/movie/crystal-city-2019," New York City's LGBTQ community is experiencing a resurgence of crystal methamphetamine addiction. ""Crystal City"" explores the epidemic through the eyes of recovering addicts as they attempt to overcome their chemical dependency. ",5858
2,Twist again à Moscou,1986,ActionComedy,5.6 / 10,https://yts.rs/movie/twist-again-a-moscou-1986," Igor, who manages a fancy hotel and is on the take, has to juggle several problems at once. He has a two-hour window to get his ill-got gain out of the hotel, he must misdirect and obstruct the inquiries of a Party auditor who suspects that all is not above board, and he must keep out of sight and out of trouble his interloping and troublesome young brother-in-law, who arrives unannounced with barrels of rotten herring. — ",3030
3,A Very Long Engagement,2004,ActionDrama,7.6 / 10,https://yts.rs/movie/a-very-long-engagement-2004," Five desperate French soldiers during The Battle of the Somme shoot themselves, either by accident or with purpose, in order to be invalided back home. Having been ""caught"" a court-martial convenes and determines punishment to be banishment to No Man's Land with the objective of having the Germans finish them off. In the process of telling this tale each man's life is briefly explored along with their next of kin as Methilde, fiancée to one of the men, tries to determine the circumstances of her lover's death. This task is not made any easier for her due to a bout with polio as a child. Along the way she discovers the heights and depths of the human soul. ",13736
4,Beau-père,1981,ActionComedy,7 / 10,https://yts.rs/movie/beau-pere-1981," Remy is morose, nearing 30 with his career as a musician going nowhere and his eight-year marriage to Martine souring. Then, Martine dies in a car crash, and Marion, her 14-year-old, wants to stay rather than move to her father's. Remy likes the idea: he loves her, he's raised her, and she offers him emotional responsibility. Marion's father objects, but she's willful, so he relents. Soon, she tells Remy she finds him attractive, that she's now ""a woman,"" and why can't they be lovers. Remy is appalled, but weakens, missing her when she spends Christmas with her dad. What if they do become lovers? What next? And what if a women more his age enters the picture? ",12928
